Tempo(ms), Tensão da Bateria(V) , Tensão do Jack
92300, 7.438022, 0.000000
92400, 7.438022, 0.000000
92500, 7.423516, 0.000000
92600, 7.428352, 0.000000
92700, 7.423516, 0.000000
92800, 7.423516, 0.000000
92900, 7.423516, 0.000000
93000, 7.423516, 0.000000
93100, 7.423516, 0.000000
93200, 7.428352, 0.000000
93300, 7.423516, 0.000000
93400, 7.423516, 0.000000
93500, 7.418681, 0.000000
93600, 7.428352, 0.000000
93700, 7.423516, 0.000000
93800, 7.423516, 0.000000
93900, 7.423516, 0.000000
94000, 7.433187, 0.000000
94100, 7.438022, 0.000000
94200, 7.433187, 0.000000
94300, 7.433187, 0.000000
94400, 7.438022, 0.000000
94500, 7.423516, 0.000000
94600, 7.423516, 0.000000
94700, 7.428352, 0.000000
94800, 7.423516, 0.000000
94900, 7.418681, 0.000000
95000, 7.418681, 0.000000
95100, 7.423516, 0.000000
95200, 7.423516, 0.000000
95300, 7.423516, 0.000000
95400, 7.418681, 0.000000
95500, 7.423516, 0.000000
95600, 7.423516, 0.000000
95700, 7.423516, 0.000000
95800, 7.423516, 0.000000
95900, 7.433187, 0.000000
96000, 7.438022, 0.000000
96100, 7.438022, 0.000000
96200, 7.438022, 0.000000
96300, 7.438022, 0.000000
96400, 7.438022, 0.000000
96500, 7.423516, 0.000000
96600, 7.423516, 0.000000
96700, 7.423516, 0.000000
96800, 7.423516, 0.000000
96900, 7.423516, 0.000000
97000, 7.428352, 0.000000
97100, 7.423516, 0.000000
97200, 7.423516, 0.000000
97300, 7.423516, 0.000000
97400, 7.423516, 0.000000
97500, 7.423516, 0.000000
97600, 7.423516, 0.000000
97700, 7.423516, 0.000000
97800, 7.423516, 0.000000
97900, 7.438022, 0.000000
98000, 7.438022, 0.000000
98100, 7.438022, 0.000000
98200, 7.438022, 0.000000
98300, 7.447692, 0.000000
98400, 7.433187, 0.000000
98500, 7.423516, 0.000000
98600, 7.423516, 0.000000
98700, 7.418681, 0.000000
98800, 7.428352, 0.000000
98900, 7.423516, 0.000000
99000, 7.423516, 0.000000
99100, 7.423516, 0.000000
99200, 7.423516, 0.000000
99300, 7.423516, 0.000000
99400, 7.423516, 0.000000
99500, 7.428352, 0.000000
99600, 7.423516, 0.000000
99700, 7.423516, 0.000000
99800, 7.423516, 0.000000
99900, 7.433187, 0.000000
100000, 7.433187, 0.000000
100100, 7.438022, 0.000000
100200, 7.433187, 0.000000
100300, 7.438022, 0.000000
100400, 7.423516, 0.000000
100500, 7.423516, 0.000000
100600, 7.423516, 0.000000
100700, 7.423516, 0.000000
100800, 7.423516, 0.000000
100900, 7.423516, 0.000000
101000, 7.423516, 0.000000
101100, 7.423516, 0.000000
101200, 7.423516, 0.000000
101300, 7.418681, 0.000000
101400, 7.428352, 0.000000
101500, 7.423516, 0.000000
101600, 7.428352, 0.000000
101700, 7.423516, 0.000000
101800, 7.423516, 0.000000
101900, 7.438022, 0.000000
102000, 7.438022, 0.000000
102100, 7.438022, 0.000000
102200, 7.438022, 0.000000
102300, 7.438022, 0.000000
102400, 7.428352, 0.000000
102500, 7.428352, 0.000000
102600, 7.433187, 0.000000
102700, 7.423516, 0.000000
102800, 7.423516, 0.000000
102900, 7.418681, 0.000000
103000, 7.423516, 0.000000
103100, 7.423516, 0.000000
103200, 7.423516, 0.000000
103300, 7.423516, 0.000000
103400, 7.423516, 0.000000
103500, 7.423516, 0.000000
103600, 7.423516, 0.000000
103700, 7.423516, 0.000000
103800, 7.423516, 0.000000
103900, 7.433187, 0.000000
104000, 7.433187, 0.000000
104100, 7.438022, 0.000000
104200, 7.433187, 0.000000
104300, 7.438022, 0.000000
104400, 7.428352, 0.000000
104500, 7.423516, 0.000000
104600, 7.423516, 0.000000
104700, 7.423516, 0.000000
104800, 7.418681, 0.000000
104900, 7.423516, 0.000000
105000, 7.423516, 0.000000
105100, 7.423516, 0.000000
105200, 7.423516, 0.000000
105300, 7.423516, 0.000000
105400, 7.428352, 0.000000
105500, 7.418681, 0.000000
105600, 7.423516, 0.000000
105700, 7.423516, 0.000000
105800, 7.423516, 0.000000
105900, 7.438022, 0.000000
106000, 7.433187, 0.000000
106100, 7.438022, 0.000000
106200, 7.433187, 0.000000
106300, 7.438022, 0.000000
106400, 7.423516, 0.000000
106500, 7.423516, 0.000000
106600, 7.423516, 0.000000
106700, 7.428352, 0.000000
106800, 7.423516, 0.000000
106900, 7.423516, 0.000000
107000, 7.423516, 0.000000
107100, 7.428352, 0.000000
107200, 7.423516, 0.000000
107300, 7.423516, 0.000000
107400, 7.423516, 0.000000
107500, 7.423516, 0.000000
107600, 7.423516, 0.000000
107700, 7.423516, 0.000000
107800, 7.423516, 0.000000
107900, 7.433187, 0.000000
108000, 7.438022, 0.000000
108100, 7.438022, 0.000000
108200, 7.438022, 0.000000
108300, 7.438022, 0.000000
108400, 7.423516, 0.000000
108500, 7.423516, 0.000000
108600, 7.423516, 0.000000
108700, 7.418681, 0.000000
108800, 7.423516, 0.000000
108900, 7.423516, 0.000000
109000, 7.423516, 0.000000
109100, 7.428352, 0.000000
109200, 7.423516, 0.000000
109300, 7.423516, 0.000000
109400, 7.423516, 0.000000
109500, 7.423516, 0.000000
109600, 7.423516, 0.000000
109700, 7.423516, 0.000000
109800, 7.423516, 0.000000
109900, 7.438022, 0.000000
110000, 7.438022, 0.000000
110100, 7.438022, 0.000000
110200, 7.438022, 0.000000
110300, 7.438022, 0.000000
110400, 7.423516, 0.000000
110500, 7.423516, 0.000000
110600, 7.423516, 0.000000
110700, 7.423516, 0.000000
110800, 7.423516, 0.000000
110900, 7.428352, 0.000000
111000, 7.428352, 0.000000
111100, 7.423516, 0.000000
111200, 7.423516, 0.000000
111300, 7.423516, 0.000000
111400, 7.423516, 0.000000
111500, 7.423516, 0.000000
111600, 7.423516, 0.000000
111700, 7.423516, 0.000000
111800, 7.423516, 0.000000
111900, 7.438022, 0.000000
112000, 7.438022, 0.000000
112100, 7.438022, 0.000000
112200, 7.438022, 0.000000
112300, 7.433187, 0.000000
112400, 7.423516, 0.000000
112500, 7.428352, 0.000000
112600, 7.423516, 0.000000
112700, 7.428352, 0.000000
112800, 7.428352, 0.000000
112900, 7.423516, 0.000000
113000, 7.423516, 0.000000
113100, 7.423516, 0.000000
113200, 7.423516, 0.000000
113300, 7.423516, 0.000000
113400, 7.423516, 0.000000
113500, 7.418681, 0.000000
113600, 7.423516, 0.000000
113700, 7.423516, 0.000000
113800, 7.418681, 0.000000
113900, 7.433187, 0.000000
114000, 7.438022, 0.000000
114100, 7.438022, 0.000000
114200, 7.442857, 0.000000
114300, 7.438022, 0.000000
114400, 7.423516, 0.000000
114500, 7.423516, 0.000000
114600, 7.423516, 0.000000
114700, 7.423516, 0.000000
114800, 7.428352, 0.000000
114900, 7.423516, 0.000000
115000, 7.423516, 0.000000
115100, 7.428352, 0.000000
115200, 7.423516, 0.000000
115300, 7.423516, 0.000000
115400, 7.423516, 0.000000
115500, 7.438022, 0.000000
115600, 7.418681, 0.000000
115700, 7.423516, 0.000000
115800, 7.423516, 0.000000
115900, 7.438022, 0.000000
116000, 7.433187, 0.000000
116100, 7.433187, 0.000000
116200, 7.438022, 0.000000
116300, 7.438022, 0.000000
116400, 7.423516, 0.000000
116500, 7.423516, 0.000000
116600, 7.423516, 0.000000
116700, 7.423516, 0.000000
116800, 7.423516, 0.000000
116900, 7.423516, 0.000000
117000, 7.423516, 0.000000
117100, 7.423516, 0.000000
117200, 7.428352, 0.000000
117300, 7.423516, 0.000000
117400, 7.428352, 0.000000
117500, 7.418681, 0.000000
117600, 7.423516, 0.000000
117700, 7.423516, 0.000000
117800, 7.423516, 0.000000
117900, 7.438022, 0.000000
118000, 7.433187, 0.000000
118100, 7.433187, 0.000000
118200, 7.438022, 0.000000
118300, 7.433187, 0.000000
118400, 7.423516, 0.000000
118500, 7.423516, 0.000000
118600, 7.423516, 0.000000
118700, 7.423516, 0.000000
118800, 7.423516, 0.000000
118900, 7.423516, 0.000000
119000, 7.423516, 0.000000
119100, 7.423516, 0.000000
119200, 7.428352, 0.000000
119300, 7.423516, 0.000000
119400, 7.418681, 0.000000
119500, 7.423516, 0.000000
119600, 7.428352, 0.000000
119700, 7.423516, 0.000000
119800, 7.442857, 0.000000
119900, 7.438022, 0.000000
120000, 7.438022, 0.000000
120100, 7.438022, 0.000000
120200, 7.438022, 0.000000
120300, 7.438022, 0.000000
120400, 7.438022, 7.402527
120500, 7.438022, 7.407363
120600, 7.438022, 7.407363
120700, 7.433187, 7.407363
120800, 7.438022, 7.407363
120900, 7.433187, 7.412198
121000, 7.438022, 7.407363
121100, 7.438022, 7.407363
121200, 7.438022, 7.412198
121300, 7.438022, 7.397692
121400, 7.438022, 7.402527
121500, 7.438022, 7.407363
121600, 7.433187, 7.407363
121700, 7.438022, 7.402527
121800, 7.438022, 7.407363
121900, 7.447692, 7.412198
122000, 7.447692, 7.407363
122100, 7.447692, 7.392857
122200, 7.452527, 7.407363
122300, 7.447692, 7.412198
122400, 7.438022, 7.402527
122500, 7.438022, 7.402527
122600, 7.438022, 7.402527
122700, 7.438022, 7.402527
122800, 7.438022, 7.407363
122900, 7.438022, 7.402527
123000, 7.433187, 7.402527
123100, 7.438022, 7.402527
123200, 7.438022, 7.402527
123300, 7.438022, 7.407363
123400, 7.438022, 7.402527
123500, 7.438022, 7.402527
123600, 7.433187, 7.407363
123700, 7.438022, 7.402527
123800, 7.438022, 7.397692
123900, 7.457363, 7.402527
124000, 7.447692, 7.407363
124100, 7.452527, 7.412198
124200, 7.452527, 7.407363
124300, 7.452527, 7.407363
124400, 7.438022, 7.402527
124500, 7.433187, 7.392857
124600, 7.433187, 7.402527
124700, 7.428352, 7.368681
124800, 7.438022, 7.402527
124900, 7.438022, 7.402527
125000, 7.438022, 7.402527
125100, 7.438022, 7.402527
125200, 7.438022, 7.407363
125300, 7.438022, 7.402527
125400, 7.438022, 7.407363
125500, 7.438022, 7.402527
125600, 7.438022, 7.407363
125700, 7.438022, 7.407363
125800, 7.438022, 7.402527
125900, 7.452527, 7.407363
126000, 7.447692, 7.402527
126100, 7.452527, 7.412198
126200, 7.447692, 7.407363
126300, 7.452527, 7.412198
126400, 7.438022, 7.402527
126500, 7.438022, 7.402527
126600, 7.438022, 7.407363
126700, 7.438022, 7.402527
126800, 7.438022, 7.402527
126900, 7.438022, 7.407363
127000, 7.438022, 7.402527
127100, 7.438022, 7.407363
127200, 7.438022, 7.407363
127300, 7.438022, 7.407363
127400, 7.438022, 7.407363
127500, 7.438022, 7.402527
127600, 7.438022, 7.407363
127700, 7.438022, 7.392857
127800, 7.438022, 7.402527
127900, 7.452527, 7.407363
128000, 7.452527, 7.407363
128100, 7.452527, 7.412198
128200, 7.452527, 7.402527
128300, 7.452527, 7.407363
128400, 7.438022, 7.407363
128500, 7.438022, 7.407363
128600, 7.438022, 7.397692
128700, 7.438022, 7.407363
128800, 7.438022, 7.402527
128900, 7.433187, 7.383187
129000, 7.438022, 7.402527
129100, 7.438022, 7.407363
129200, 7.438022, 7.397692
129300, 7.438022, 7.412198
129400, 7.438022, 7.407363
129500, 7.438022, 7.402527
129600, 7.438022, 7.407363
129700, 7.438022, 7.407363
129800, 7.438022, 7.407363
129900, 7.452527, 7.412198
130000, 7.447692, 7.407363
130100, 7.447692, 7.392857
130200, 7.447692, 7.383187
130300, 7.452527, 7.407363
130400, 7.438022, 7.407363
130500, 7.438022, 7.402527
130600, 7.438022, 7.407363
130700, 7.438022, 7.407363
130800, 7.438022, 7.407363
130900, 7.438022, 7.412198
131000, 7.438022, 7.402527
131100, 7.438022, 7.407363
131200, 7.438022, 7.407363
131300, 7.438022, 7.407363
131400, 7.438022, 7.407363
131500, 7.438022, 7.402527
131600, 7.438022, 7.407363
131700, 7.438022, 7.407363
131800, 7.438022, 7.402527
131900, 7.447692, 7.402527
132000, 7.452527, 7.407363
132100, 7.452527, 7.412198
132200, 7.452527, 7.412198
132300, 7.452527, 7.402527
132400, 7.438022, 7.407363
132500, 7.438022, 7.407363
132600, 7.442857, 7.402527
132700, 7.438022, 7.402527
132800, 7.438022, 7.402527
132900, 7.438022, 7.402527
133000, 7.438022, 7.407363
133100, 7.438022, 7.402527
133200, 7.438022, 7.397692
133300, 7.438022, 7.392857
133400, 7.438022, 7.407363
133500, 7.438022, 7.407363
133600, 7.438022, 7.407363
133700, 7.438022, 7.407363
133800, 7.442857, 7.402527
133900, 7.452527, 7.407363
134000, 7.452527, 7.407363
134100, 7.452527, 7.412198
134200, 7.452527, 7.412198
134300, 7.452527, 7.412198
134400, 7.442857, 7.402527
134500, 7.438022, 7.402527
134600, 7.438022, 7.397692
134700, 7.438022, 7.407363
134800, 7.438022, 7.397692
134900, 7.438022, 7.397692
135000, 7.438022, 7.402527
135100, 7.438022, 7.402527
135200, 7.438022, 7.392857
135300, 7.438022, 7.397692
135400, 7.438022, 7.402527
135500, 7.438022, 7.402527
135600, 7.433187, 7.354176
135700, 7.438022, 7.402527
135800, 7.442857, 7.392857
135900, 7.442857, 7.359011
136000, 7.452527, 7.402527
136100, 7.452527, 7.402527
136200, 7.452527, 7.407363
136300, 7.452527, 7.407363
136400, 7.438022, 7.402527
136500, 7.438022, 7.392857
136600, 7.438022, 7.402527
136700, 7.438022, 7.402527
136800, 7.438022, 7.402527
136900, 7.438022, 7.407363
137000, 7.438022, 7.407363
137100, 7.438022, 7.407363
137200, 7.438022, 7.407363
137300, 7.438022, 7.407363
137400, 7.438022, 7.407363
137500, 7.438022, 7.402527
137600, 7.438022, 7.402527
137700, 7.438022, 7.407363
137800, 7.438022, 7.402527
137900, 7.452527, 7.407363
138000, 7.452527, 7.407363
138100, 7.452527, 7.412198
138200, 7.452527, 7.412198
138300, 7.452527, 7.412198
138400, 7.442857, 7.402527
138500, 7.438022, 7.402527
138600, 7.438022, 7.397692
138700, 7.438022, 7.402527
138800, 7.438022, 7.407363
138900, 7.438022, 7.407363
139000, 7.442857, 7.407363
139100, 7.438022, 7.402527
139200, 7.438022, 7.402527
139300, 7.438022, 7.402527
139400, 7.438022, 7.392857
139500, 7.438022, 7.407363
139600, 7.438022, 7.407363
139700, 7.438022, 7.402527
139800, 7.452527, 7.402527
139900, 7.452527, 7.412198
140000, 7.452527, 7.412198
140100, 7.452527, 7.412198
140200, 7.452527, 7.412198
140300, 7.452527, 7.402527
140400, 7.438022, 7.407363
140500, 7.438022, 7.407363
140600, 7.438022, 7.402527
140700, 7.442857, 7.407363
140800, 7.442857, 7.402527
140900, 7.442857, 7.402527
141000, 7.438022, 7.397692
141100, 7.438022, 7.402527
141200, 7.438022, 7.397692
141300, 7.438022, 7.402527
141400, 7.438022, 7.402527
141500, 7.438022, 7.402527
141600, 7.438022, 7.383187
141700, 7.438022, 7.407363
141800, 7.452527, 7.412198
141900, 7.452527, 7.412198
142000, 7.452527, 7.412198
142100, 7.452527, 7.407363
142200, 7.452527, 7.412198
142300, 7.438022, 7.402527
142400, 7.438022, 7.402527
142500, 7.438022, 7.402527
142600, 7.438022, 7.402527
142700, 7.438022, 7.407363
142800, 7.438022, 7.407363
142900, 7.438022, 7.407363
143000, 7.438022, 7.407363
143100, 7.438022, 7.402527
143200, 7.438022, 7.407363
143300, 7.438022, 7.402527
143400, 7.438022, 7.402527
143500, 7.438022, 7.402527
143600, 7.438022, 7.397692
143700, 7.438022, 7.402527
143800, 7.452527, 7.407363
143900, 7.452527, 7.412198
144000, 7.452527, 7.412198
144100, 7.452527, 7.412198
144200, 7.452527, 7.412198
144300, 7.438022, 7.407363
144400, 7.457363, 7.402527
144500, 7.438022, 7.402527
144600, 7.438022, 7.407363
144700, 7.442857, 7.402527
144800, 7.438022, 7.407363
144900, 7.438022, 7.397692
145000, 7.438022, 7.402527
145100, 7.438022, 7.407363
145200, 7.438022, 7.407363
145300, 7.442857, 7.412198
145400, 7.438022, 7.407363
145500, 7.438022, 7.407363
145600, 7.438022, 7.402527
145700, 7.442857, 7.402527
145800, 7.452527, 7.407363
145900, 7.452527, 7.407363
146000, 7.452527, 7.412198
146100, 7.452527, 7.412198
146200, 7.452527, 7.412198
146300, 7.442857, 7.407363
146400, 7.438022, 7.407363
146500, 7.438022, 7.402527
146600, 7.438022, 7.402527
146700, 7.442857, 7.407363
146800, 7.438022, 7.402527
146900, 7.438022, 7.407363
147000, 7.438022, 7.402527
147100, 7.438022, 7.402527
147200, 7.438022, 7.407363
147300, 7.442857, 7.402527
147400, 7.438022, 7.407363
147500, 7.438022, 7.407363
147600, 7.438022, 7.407363
147700, 7.433187, 7.354176
147800, 7.442857, 7.349341
147900, 7.452527, 7.412198
148000, 7.452527, 7.407363
148100, 7.442857, 7.378352
148200, 7.452527, 7.412198
148300, 7.438022, 7.407363
148400, 7.442857, 7.407363
148500, 7.438022, 7.407363
148600, 7.442857, 7.402527
148700, 7.442857, 7.402527
148800, 7.442857, 7.402527
148900, 7.438022, 7.407363
149000, 7.438022, 7.407363
149100, 7.438022, 7.407363
149200, 7.438022, 7.407363
149300, 7.438022, 7.407363
149400, 7.438022, 7.402527
149500, 7.438022, 7.402527
149600, 7.438022, 7.402527
149700, 7.438022, 7.407363
149800, 7.452527, 7.412198
149900, 7.452527, 7.407363
150000, 7.452527, 7.412198
150100, 7.457363, 7.412198
150200, 7.452527, 7.412198
150300, 7.438022, 7.402527
150400, 7.438022, 7.407363
150500, 7.438022, 7.397692
150600, 7.438022, 7.407363
150700, 7.438022, 7.407363
150800, 7.442857, 7.407363
150900, 7.442857, 7.402527
151000, 7.438022, 7.402527
151100, 7.438022, 7.397692
151200, 7.442857, 7.407363
151300, 7.438022, 7.402527
151400, 7.442857, 7.402527
151500, 7.438022, 7.407363
151600, 7.442857, 7.407363
151700, 7.438022, 7.407363
151800, 7.452527, 7.407363
151900, 7.452527, 7.412198
152000, 7.452527, 7.407363
152100, 7.452527, 7.407363
152200, 7.452527, 7.407363
152300, 7.442857, 7.402527
152400, 7.442857, 7.407363
152500, 7.442857, 7.402527
152600, 7.438022, 7.407363
152700, 7.442857, 7.407363
152800, 7.438022, 7.407363
152900, 7.438022, 7.407363
153000, 7.438022, 7.402527
153100, 7.442857, 7.402527
153200, 7.438022, 7.402527
153300, 7.438022, 7.407363
153400, 7.438022, 7.397692
153500, 7.438022, 7.407363
153600, 7.438022, 7.407363
153700, 7.438022, 7.407363
153800, 7.452527, 7.412198
153900, 7.452527, 7.407363
154000, 7.452527, 7.402527
154100, 7.452527, 7.402527
154200, 7.452527, 7.402527
154300, 7.438022, 7.397692
154400, 7.433187, 7.339670
154500, 7.438022, 7.397692
154600, 7.438022, 7.397692
154700, 7.442857, 7.402527
154800, 7.438022, 7.407363
154900, 7.438022, 7.402527
155000, 7.438022, 7.407363
155100, 7.438022, 7.407363
155200, 7.438022, 7.407363
155300, 7.438022, 7.407363
155400, 7.438022, 7.407363
155500, 7.438022, 7.407363
155600, 7.438022, 7.407363
155700, 7.438022, 7.407363
155800, 7.452527, 7.412198
155900, 7.452527, 7.412198
156000, 7.452527, 7.412198
156100, 7.452527, 7.412198
156200, 7.452527, 7.412198
156300, 7.438022, 7.407363
156400, 7.438022, 7.407363
156500, 7.438022, 7.407363
156600, 7.438022, 7.407363
156700, 7.438022, 7.407363
156800, 7.438022, 7.407363
156900, 7.442857, 7.407363
157000, 7.442857, 7.407363
157100, 7.438022, 7.402527
157200, 7.438022, 7.407363
157300, 7.442857, 7.402527
157400, 7.438022, 7.397692
157500, 7.438022, 7.402527
157600, 7.438022, 7.407363
157700, 7.438022, 7.407363
157800, 7.452527, 7.412198
157900, 7.452527, 7.417033
158000, 7.452527, 7.407363
158100, 7.452527, 7.412198
158200, 7.452527, 7.412198
158300, 7.438022, 7.397692
158400, 7.438022, 7.402527
158500, 7.438022, 7.402527
158600, 7.438022, 7.402527
158700, 7.438022, 7.392857
158800, 7.442857, 7.402527
158900, 7.438022, 7.407363
159000, 7.438022, 7.402527
159100, 7.442857, 7.407363
159200, 7.438022, 7.412198
159300, 7.442857, 7.407363
159400, 7.438022, 7.397692
159500, 7.438022, 7.402527
159600, 7.438022, 7.407363
159700, 7.438022, 7.402527
159800, 7.452527, 7.412198
159900, 7.452527, 7.412198
160000, 7.452527, 7.412198
160100, 7.452527, 7.407363
160200, 7.452527, 7.402527
160300, 7.442857, 7.397692
160400, 7.442857, 7.407363
160500, 7.442857, 7.407363
160600, 7.438022, 7.407363
160700, 7.433187, 7.344505
160800, 7.438022, 7.407363
160900, 7.438022, 7.402527
161000, 7.438022, 7.402527
161100, 7.442857, 7.407363
161200, 7.438022, 7.412198
161300, 7.442857, 7.412198
161400, 7.438022, 7.397692
161500, 7.442857, 7.402527
161600, 7.457363, 7.402527
161700, 7.442857, 7.407363
161800, 7.452527, 7.407363
161900, 7.452527, 7.412198
162000, 7.452527, 7.412198
162100, 7.452527, 7.412198
162200, 7.457363, 7.412198
162300, 7.442857, 7.412198
162400, 7.438022, 7.402527
162500, 7.438022, 7.407363
162600, 7.442857, 7.407363
162700, 7.438022, 7.378352
162800, 7.442857, 7.402527
162900, 7.438022, 7.407363
163000, 7.442857, 7.402527
163100, 7.442857, 7.397692
163200, 7.438022, 7.407363
163300, 7.442857, 7.407363
163400, 7.442857, 7.407363
163500, 7.438022, 7.407363
163600, 7.442857, 7.407363
163700, 7.442857, 7.407363
163800, 7.452527, 7.412198
163900, 7.452527, 7.412198
164000, 7.452527, 7.412198
164100, 7.457363, 7.412198
164200, 7.452527, 7.407363
164300, 7.442857, 7.407363
164400, 7.438022, 7.407363
164500, 7.438022, 7.407363
164600, 7.442857, 7.407363
164700, 7.438022, 7.412198
164800, 7.438022, 7.407363
164900, 7.442857, 7.407363
165000, 7.438022, 7.402527
165100, 7.438022, 7.397692
165200, 7.442857, 7.402527
165300, 7.438022, 7.397692
165400, 7.442857, 7.407363
165500, 7.442857, 7.402527
165600, 7.438022, 7.407363
165700, 7.442857, 7.407363
165800, 7.452527, 7.417033
165900, 7.452527, 7.412198
166000, 7.452527, 7.412198
166100, 7.452527, 7.412198
166200, 7.452527, 7.407363
166300, 7.438022, 7.402527
166400, 7.442857, 7.407363
166500, 7.442857, 7.402527
166600, 7.438022, 7.402527
166700, 7.442857, 7.402527
166800, 7.442857, 7.402527
166900, 7.442857, 7.407363
167000, 7.442857, 7.402527
167100, 7.438022, 7.402527
167200, 7.438022, 7.402527
167300, 7.438022, 7.407363
167400, 7.442857, 7.407363
167500, 7.438022, 7.407363
167600, 7.438022, 7.407363
167700, 7.442857, 7.397692
167800, 7.447692, 7.378352
167900, 7.452527, 7.412198
168000, 7.452527, 7.412198
168100, 7.452527, 7.407363
168200, 7.452527, 7.402527
168300, 7.442857, 7.407363
168400, 7.438022, 7.402527
168500, 7.438022, 7.402527
168600, 7.438022, 7.412198
168700, 7.442857, 7.407363
168800, 7.438022, 7.407363
168900, 7.442857, 7.407363
169000, 7.438022, 7.407363
169100, 7.442857, 7.402527
169200, 7.438022, 7.412198
169300, 7.442857, 7.402527
169400, 7.442857, 7.407363
169500, 7.438022, 7.407363
169600, 7.442857, 7.407363
169700, 7.438022, 7.407363
169800, 7.452527, 7.412198
169900, 7.452527, 7.412198
170000, 7.452527, 7.412198
170100, 7.452527, 7.407363
170200, 7.467033, 7.407363
170300, 7.442857, 7.402527
170400, 7.442857, 7.407363
170500, 7.438022, 7.407363
170600, 7.438022, 7.402527
170700, 7.438022, 7.397692
170800, 7.438022, 7.397692
170900, 7.438022, 7.392857
171000, 7.442857, 7.392857
171100, 7.438022, 7.402527
171200, 7.438022, 7.402527
171300, 7.438022, 7.402527
171400, 7.438022, 7.407363
171500, 7.438022, 7.397692
171600, 7.438022, 7.402527
171700, 7.438022, 7.407363
171800, 7.452527, 7.417033
171900, 7.452527, 7.407363
172000, 7.452527, 7.407363
172100, 7.452527, 7.412198
172200, 7.452527, 7.407363
172300, 7.438022, 7.392857
172400, 7.442857, 7.402527
172500, 7.442857, 7.407363
172600, 7.438022, 7.407363
172700, 7.442857, 7.407363
172800, 7.438022, 7.407363
172900, 7.438022, 7.407363
173000, 7.438022, 7.407363
173100, 7.438022, 7.402527
173200, 7.438022, 7.402527
173300, 7.442857, 7.402527
173400, 7.438022, 7.397692
173500, 7.442857, 7.407363
173600, 7.442857, 7.407363
173700, 7.438022, 7.407363
173800, 7.452527, 7.412198
173900, 7.452527, 7.402527
174000, 7.452527, 7.412198
174100, 7.457363, 7.412198
174200, 7.452527, 7.407363
174300, 7.438022, 7.407363
174400, 7.442857, 7.402527
174500, 7.438022, 7.402527
174600, 7.438022, 7.392857
174700, 7.438022, 7.402527
174800, 7.442857, 7.402527
174900, 7.438022, 7.402527
175000, 7.442857, 7.392857
175100, 7.438022, 7.392857
175200, 7.438022, 7.397692
175300, 7.442857, 7.407363
175400, 7.438022, 7.407363
175500, 7.442857, 7.407363
175600, 7.438022, 7.402527
175700, 7.438022, 7.402527
175800, 7.452527, 7.407363
175900, 7.452527, 7.412198
176000, 7.452527, 7.412198
176100, 7.452527, 7.412198
176200, 7.452527, 7.412198
176300, 7.442857, 7.412198
176400, 7.438022, 7.402527
176500, 7.438022, 7.407363
176600, 7.442857, 7.402527
176700, 7.438022, 7.407363
176800, 7.442857, 7.407363
176900, 7.442857, 7.402527
177000, 7.442857, 7.402527
177100, 7.438022, 7.397692
177200, 7.438022, 7.402527
177300, 7.438022, 7.407363
177400, 7.438022, 7.397692
177500, 7.438022, 7.388022
177600, 7.438022, 7.402527
177700, 7.438022, 7.407363
177800, 7.452527, 7.412198
177900, 7.452527, 7.412198
178000, 7.452527, 7.412198
178100, 7.447692, 7.402527
178200, 7.452527, 7.412198
178300, 7.442857, 7.402527
178400, 7.438022, 7.407363
178500, 7.442857, 7.402527
178600, 7.442857, 7.407363
178700, 7.438022, 7.412198
178800, 7.452527, 7.392857
178900, 7.438022, 7.407363
179000, 7.442857, 7.407363
179100, 7.438022, 7.412198
179200, 7.438022, 7.407363
179300, 7.442857, 7.407363
179400, 7.438022, 7.407363
179500, 7.442857, 7.402527
179600, 7.438022, 7.407363
179700, 7.442857, 7.402527
179800, 7.452527, 7.412198
179900, 7.457363, 7.407363
180000, 7.452527, 7.412198
180100, 7.452527, 7.407363
180200, 7.452527, 7.412198
180300, 7.438022, 7.407363
180400, 7.442857, 7.402527
180500, 7.438022, 7.402527
180600, 7.442857, 7.407363
180700, 7.438022, 7.397692
180800, 7.438022, 7.402527
180900, 7.442857, 7.402527
181000, 7.438022, 7.407363
181100, 7.438022, 7.402527
181200, 7.442857, 7.402527
181300, 7.442857, 7.407363
181400, 7.438022, 7.407363
181500, 7.438022, 7.392857
181600, 7.438022, 7.392857
181700, 7.433187, 7.359011
181800, 7.457363, 7.417033
181900, 7.452527, 7.412198
182000, 7.452527, 7.407363
182100, 7.452527, 7.412198
182200, 7.457363, 7.417033
182300, 7.438022, 7.407363
182400, 7.438022, 7.397692
182500, 7.438022, 7.407363
182600, 7.442857, 7.402527
182700, 7.442857, 7.407363
182800, 7.442857, 7.402527
182900, 7.438022, 7.407363
183000, 7.442857, 7.412198
183100, 7.442857, 7.407363
183200, 7.438022, 7.402527
183300, 7.442857, 7.407363
183400, 7.438022, 7.402527
183500, 7.438022, 7.407363
183600, 7.442857, 7.407363
183700, 7.442857, 7.402527
183800, 7.452527, 7.412198
183900, 7.457363, 7.412198
184000, 7.452527, 7.412198
184100, 7.452527, 7.407363
184200, 7.457363, 7.412198
184300, 7.442857, 7.407363
184400, 7.438022, 7.407363
184500, 7.442857, 7.407363
184600, 7.438022, 7.407363
184700, 7.442857, 7.402527
184800, 7.438022, 7.407363
184900, 7.442857, 7.407363
185000, 7.438022, 7.402527
185100, 7.438022, 7.402527
185200, 7.442857, 7.402527
185300, 7.442857, 7.402527
